Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2021,Spring,2021-sp,CS,484,Parallel Programming,ONL,2,18,1,0,2,1,0,0,0,0,0,0,0,0,"Rauchwerger, Lawrence"
2021,Spring,2021-sp,CS,498,Applied Machine Learning,ONL,1,59,3,2,0,1,2,3,3,0,1,0,3,0,"Morales Aguirre, Marco An"
2021,Spring,2021-sp,CS,498,Applied Machine Learning,ONL,18,221,17,3,2,2,0,0,1,0,1,0,4,0,"Morales Aguirre, Marco An"
2021,Spring,2021-sp,CS,498,Computational Advertising,ONL,6,26,11,5,1,0,0,1,0,0,0,0,0,0,"Sundaram, Hari"
2021,Spring,2021-sp,CS,498,Intro to Deep Learning,ONL,37,99,2,3,10,4,0,6,1,1,2,1,1,0,"Lazebnik, Svetlana"
2021,Spring,2021-sp,CS,498,Cloud Computing Applications,ONL,20,129,29,27,38,2,5,10,4,1,6,0,3,0,"Farivar, Reza"
2021,Spring,2021-sp,CS,498,Data Science & Analytics,OLC,1,7,4,4,3,3,4,2,1,0,2,0,0,0,"Iyer, Ravishankar K"
2021,Spring,2021-sp,CS,498,AI for Robot Manipulation,ONL,5,8,3,1,0,3,0,0,0,0,0,0,2,0,"Hauser, Kris"
2021,Spring,2021-sp,CS,498,Internet of Things,ONL,41,39,5,3,3,0,0,1,0,0,4,0,3,0,"Caesar, Matthew C"
2021,Spring,2021-sp,CS,498,Trustworthy Machine Learning,ONL,3,15,0,3,1,0,0,2,0,0,0,0,0,0,"Li, Bo"
2021,Spring,2021-sp,CS,498,Audio Computing Lab,ONL,12,25,4,0,0,3,0,4,2,0,0,0,0,0,"Smaragdis, Paris"
2021,Spring,2021-sp,CS,498,Reinforcement Learning,ONL,12,17,2,6,5,2,0,2,0,0,0,0,0,0,"Jiang, Nan"
2021,Spring,2021-sp,CS,510,Advanced Information Retrieval,ONL,9,36,4,7,4,1,1,1,0,0,0,0,0,0,"Zhai, Chengxiang"
2021,Spring,2021-sp,CS,512,Data Mining Principles,ONL,2,15,16,15,5,0,2,2,5,0,2,0,0,0,"Tong, Hanghang"
2021,Spring,2021-sp,CS,525,Advanced Distributed Systems,ONL,2,5,10,8,2,0,0,0,0,0,0,0,0,0,"Gupta, Indranil"
2021,Spring,2021-sp,CS,525,Advanced Distributed Systems,ONL,5,13,11,17,2,2,0,0,0,0,0,0,0,0,"Gupta, Indranil"
2021,Spring,2021-sp,CS,533,Parallel Computer Architecture,ONL,5,13,2,2,6,1,0,0,0,0,0,0,0,0,"Torrellas, Josep"
2021,Spring,2021-sp,CS,538,Advanced Computer Networks,ONL,2,24,1,2,1,0,0,0,0,0,1,0,0,0,"Godfrey, Philip B"
2021,Spring,2021-sp,CS,555,Numerical Methods for PDEs,ONL,6,14,3,0,1,0,0,0,0,0,0,0,0,0,"Fischer, Paul"
2021,Spring,2021-sp,CS,574,Randomized Algorithms,ONL,4,9,6,6,5,0,0,0,0,0,0,0,0,0,"Chan, Timothy M"
2021,Spring,2021-sp,CS,598,Advanced Computer Vision,ONL,5,19,0,0,1,0,0,0,0,0,0,0,1,0,"Wang, Yuxiong"
2021,Spring,2021-sp,CS,598,Advanced Bayesian Modeling,ONL,8,29,6,9,7,1,1,6,0,4,2,0,1,0,"Park, Trevor H"
2021,Spring,2021-sp,CS,598,Deep Learning for Healthcare,ONL,50,145,54,20,6,3,3,1,0,0,0,0,3,0,"Sun, Jimeng"
2021,Spring,2021-sp,CS,598,Probabilistic Graphical Models,ONL,13,2,0,4,1,1,1,3,0,0,0,0,1,0,"Koyejo, Oluwasanmi O"
2021,Spring,2021-sp,CS,598,Practical Statistical Learning,ONL,0,54,10,4,7,2,0,3,0,0,0,0,0,0,"Liang, Feng"
2021,Spring,2021-sp,CS,598,HCI for ML,ONL,6,21,1,1,0,0,0,0,0,0,0,0,0,0,"Kumar, Ranjitha"
2021,Spring,2021-sp,CW,100,Intro to Creative Writing,ONL,0,17,2,1,2,0,0,0,0,0,0,0,1,0,"Dudek, John"
2021,Spring,2021-sp,CW,100,Intro to Creative Writing,ONL,15,0,2,1,1,0,0,1,0,0,0,0,1,0,"Bales, Amanda M"
2021,Spring,2021-sp,CWL,204,US Border Lit and Cultures,OD,3,4,2,1,5,2,0,1,2,0,1,1,3,0,"Casey, Mary S"
2021,Spring,2021-sp,CWL,207,Indian Cinema in Context,OLC,10,238,6,2,7,2,0,0,0,0,0,0,4,0,"Mehta, Rini B"
2021,Spring,2021-sp,CWL,242,Modern Masterpieces West Cultr,OD,6,7,3,2,3,0,0,0,0,0,0,1,1,0,"Chitwood, Sarah E"
2021,Spring,2021-sp,CWL,242,Modern Masterpieces West Cultr,OD,5,9,0,1,2,0,0,0,0,0,2,0,2,0,"Francisco, Meredith"
2021,Spring,2021-sp,CWL,242,Modern Masterpieces West Cultr,OD,2,9,5,1,0,2,1,0,0,1,2,0,1,0,"Chitwood, Sarah E"
2021,Spring,2021-sp,DANC,100,Intro to Contemporary Dance,ONL,39,10,0,1,0,0,0,0,0,0,0,0,0,0,"Sapozhnikov, Anna"
2021,Spring,2021-sp,DANC,100,Intro to Contemporary Dance,ONL,21,10,4,0,1,1,1,1,2,0,0,2,1,0,"Beck, Kenneth D"
2021,Spring,2021-sp,DANC,100,Intro to Contemporary Dance,ONL,24,8,2,4,2,4,0,2,0,0,1,0,2,0,"Ford, Mary K"
2021,Spring,2021-sp,DANC,100,Intro to Contemporary Dance,ONL,16,14,5,2,3,2,1,0,1,0,2,0,0,0,"Beck, Kenneth D"
2021,Spring,2021-sp,DANC,100,Intro to Contemporary Dance,ONL,17,13,4,3,0,3,0,1,1,0,0,0,3,0,"Anderson, Maria C"
2021,Spring,2021-sp,DANC,100,Intro to Contemporary Dance,ONL,0,34,4,1,1,1,0,0,1,0,1,0,5,0,"Clay, Jaylen D"
2021,Spring,2021-sp,EALC,222,Chinese Thought and Culture,OLC,0,1,5,6,7,4,3,2,3,1,1,1,0,0,"Chow, Kai-Wing"
2021,Spring,2021-sp,EALC,230,Pop Cultures Contemp East Asia,ONL,18,16,10,7,3,0,0,0,1,0,0,0,1,0,"Yang, Wenqi"
2021,Spring,2021-sp,EALC,275,Masterpieces of East Asian Lit,ONL,4,23,5,1,2,0,0,0,0,0,0,0,2,0,"Zhang, Shuo"
2021,Spring,2021-sp,EALC,285,Intro to Korea Through Film,OLC,10,8,4,2,4,1,2,1,0,0,0,0,0,0,"Song, Myoung-Sun"
2021,Spring,2021-sp,ECE,110,Introduction to Electronics,OLC,3,16,13,19,16,7,4,3,1,1,2,1,3,0,"Choi, Hyungsoo"
2021,Spring,2021-sp,ECE,110,Introduction to Electronics,OLC,5,67,26,15,14,6,7,4,1,1,0,0,0,0,"Schmitz, Christopher"
2021,Spring,2021-sp,ECE,110,Introduction to Electronics,OLC,2,22,19,20,16,8,5,7,2,0,1,0,1,0,"Gilbert, Matthew"
2021,Spring,2021-sp,ECE,110,Introduction to Electronics,OLC,1,10,10,8,7,4,5,2,4,0,1,1,2,0,"Fang, Kejie"
2021,Spring,2021-sp,ECE,120,Introduction to Computing,OLC,45,29,16,13,8,7,6,4,5,1,1,1,7,0,"Levchenko, Kirill I"
2021,Spring,2021-sp,ECE,120,Introduction to Computing,OLC,11,15,6,3,9,3,3,3,1,2,3,0,6,0,"Bhowmik, Ujjal K"
2021,Spring,2021-sp,ECE,120,Introduction to Computing,OLC,5,14,6,6,7,1,1,2,0,1,1,1,0,0,"Borisov, Nikita"
2021,Spring,2021-sp,ECE,205,Electrical & Electronic Ckts,OLC,113,46,22,19,11,13,17,8,1,1,0,3,2,0,"Radhakrishnan, Chandrasek"
2021,Spring,2021-sp,ECE,206,Electrical & Electronics Lab,OLB,18,5,2,1,1,0,0,0,0,1,0,0,0,0,"Muralidaran, Siddharth"
2021,Spring,2021-sp,ECE,206,Electrical & Electronics Lab,OLB,16,4,3,0,1,0,0,0,0,1,1,0,2,0,"Lee, Kiwook"
2021,Spring,2021-sp,ECE,206,Electrical & Electronics Lab,OLB,10,5,2,1,0,1,0,2,1,0,1,0,1,0,"Link, Steffen P"
2021,Spring,2021-sp,ECE,210,Analog Signal Processing,OLC,7,11,8,10,12,12,7,8,9,1,4,1,1,0,"Alvarez, Juan"
2021,Spring,2021-sp,ECE,210,Analog Signal Processing,OLC,2,1,1,7,7,4,8,1,0,3,2,0,1,0,"Mironenko, Olga"
2021,Spring,2021-sp,ECE,210,Analog Signal Processing,OLC,4,6,3,14,15,9,9,9,5,7,5,4,2,0,"Han, Aiguo"
2021,Spring,2021-sp,ECE,210,Analog Signal Processing,OLC,5,4,3,9,5,7,5,6,3,6,1,2,3,0,"Schuh, Jonathon K"
2021,Spring,2021-sp,ECE,220,Computer Systems & Programming,LEC,8,16,4,5,5,1,2,1,0,0,0,1,1,0,"Chen, Yuting W"
2021,Spring,2021-sp,ECE,220,Computer Systems & Programming,OLC,7,22,16,10,7,8,4,3,2,2,2,5,1,0,"Chen, Yuting W"
2021,Spring,2021-sp,ECE,220,Computer Systems & Programming,OLC,0,6,4,4,3,2,2,6,1,2,0,2,1,0,"Bhowmik, Ujjal K"
2021,Spring,2021-sp,ECE,220,Computer Systems & Programming,OLC,4,17,7,4,6,7,5,4,2,3,3,0,4,0,"Mitra, Sayan"
2021,Spring,2021-sp,ECE,310,Digital Signal Processing,OLC,8,4,1,2,11,4,1,4,1,1,0,0,0,0,"Moon, Thomas"
2021,Spring,2021-sp,ECE,310,Digital Signal Processing,OLC,7,16,6,9,9,9,4,9,8,1,1,0,3,0,"Katselis, Dimitrios"
2021,Spring,2021-sp,ECE,310,Digital Signal Processing,OLC,6,10,3,3,14,6,6,3,1,2,0,0,2,0,"Shomorony, Ilan"
2021,Spring,2021-sp,ECE,311,Digital Signal Processing Lab,OLB,7,9,2,2,2,0,0,0,1,0,0,0,1,0,"Shanbhag, Naresh R"
2021,Spring,2021-sp,ECE,311,Digital Signal Processing Lab,OLB,18,12,10,0,1,2,0,0,0,0,0,0,0,0,"Shanbhag, Naresh R"
2021,Spring,2021-sp,ECE,311,Digital Signal Processing Lab,OLB,9,8,1,4,2,1,0,2,0,0,0,0,2,0,"Shanbhag, Naresh R"
2021,Spring,2021-sp,ECE,313,Probability with Engrg Applic,OD,0,10,9,14,21,6,5,8,2,1,0,0,2,0,"Chitambar, Eric A"
2021,Spring,2021-sp,ECE,313,Probability with Engrg Applic,OD,1,11,5,6,22,12,5,6,0,1,1,0,1,0,"Chen, Xu"
2021,Spring,2021-sp,ECE,313,Probability with Engrg Applic,OD,5,3,8,10,39,4,4,6,1,0,1,0,1,0,"Varshney, Lav R"
2021,Spring,2021-sp,ECE,314,Probability in Engineering Lab,OLB,4,29,10,11,15,7,3,1,1,0,0,0,2,0,"Hajek, Bruce"
2021,Spring,2021-sp,ECE,316,Ethics and Engineering,OLC,6,17,7,2,4,0,1,0,0,0,0,0,0,0,"Hillmer, Philip M"
2021,Spring,2021-sp,ECE,316,Ethics and Engineering,OLC,9,11,3,4,1,0,0,0,0,0,0,0,0,0,"Hillmer, Philip M"
2021,Spring,2021-sp,ECE,317,ECE Technology & Management,OLC,0,14,11,0,2,0,0,0,0,0,0,0,0,0,"He, Wei"
2021,Spring,2021-sp,ECE,329,Fields and Waves I,OD,10,8,3,6,3,3,2,2,3,2,2,1,1,0,"Goddard, Lynford L"
2021,Spring,2021-sp,ECE,329,Fields and Waves I,OD,4,5,2,2,3,0,5,1,1,1,0,0,0,0,"Shao, Yang V"
2021,Spring,2021-sp,ECE,329,Fields and Waves I,OD,2,2,0,2,2,5,2,1,2,0,1,1,1,0,"Chen, Yun-Sheng"
2021,Spring,2021-sp,ECE,330,Power Ckts & Electromechanics,OD,1,14,6,8,5,2,4,0,0,0,0,0,0,0,"Zhang, Richard Y"
2021,Spring,2021-sp,ECE,330,Power Ckts & Electromechanics,OD,3,7,4,4,1,5,2,0,0,3,0,0,0,0,"Schuh, Jonathon K"
2021,Spring,2021-sp,ECE,333,Green Electric Energy,OLC,4,14,9,4,6,5,3,2,0,1,0,0,0,0,"Stillwell, Andrew R"
2021,Spring,2021-sp,ECE,340,Semiconductor Electronics,OD,1,7,0,4,4,2,1,2,2,0,2,0,1,0,"Vlasov, Yurii A"
2021,Spring,2021-sp,ECE,340,Semiconductor Electronics,OD,2,8,2,2,6,5,4,6,6,0,4,0,3,0,"Dallesasse, John M"
2021,Spring,2021-sp,ECE,342,Electronic Circuits,OLC,4,7,7,7,11,11,7,2,1,0,1,0,1,1,"Gruev, Viktor"
2021,Spring,2021-sp,ECE,365,Data Science and Engineering,OLC,4,5,6,3,1,0,1,0,2,0,1,0,1,0,"Veeravalli, Venugopal V"
2021,Spring,2021-sp,ECE,365,Data Science and Engineering,ONL,14,59,15,7,8,8,1,3,1,0,0,0,2,0,"Veeravalli, Venugopal V"
2021,Spring,2021-sp,ECE,385,Digital Systems Laboratory,OLC,54,84,24,22,13,4,15,15,24,11,23,7,8,0,"Cheng, Zuofu"
2021,Spring,2021-sp,ECE,391,Computer Systems Engineering,OLC,2,28,17,20,24,25,11,14,8,7,10,0,6,0,"Kalbarczyk, Zbigniew T"
2021,Spring,2021-sp,ECE,391,Computer Systems Engineering,ONL,5,29,8,7,3,2,1,0,0,1,0,0,2,0,"Lumetta, Steven S"
2021,Spring,2021-sp,ECE,408,Applied Parallel Programming,OLC,5,20,20,15,18,10,12,7,7,3,2,2,2,0,"Kindratenko, Volodymyr"
2021,Spring,2021-sp,ECE,411,Computer Organization & Design,OLC,4,14,19,11,13,8,9,10,5,3,3,1,1,0,"Kim, Nam Sung"
2021,Spring,2021-sp,ECE,416,Biosensors,OLC,18,3,3,3,5,0,0,3,2,0,0,0,0,0,"Cunningham, Brian T"
2021,Spring,2021-sp,ECE,418,Image & Video Processing,OLC,4,12,8,0,2,2,0,0,0,0,0,0,0,0,"Moulin, Pierre"
2021,Spring,2021-sp,ECE,420,Embedded DSP Laboratory,OLC,7,7,6,2,0,2,0,0,0,0,0,0,1,0,"Moon, Thomas"
2021,Spring,2021-sp,ECE,425,Intro to VLSI System Design,OLC,5,8,4,2,3,4,0,0,0,0,0,0,2,0,"Aggarwal, Anu"
2021,Spring,2021-sp,ECE,434,Mobile Computing & Application,OLC,6,10,16,9,7,3,0,1,1,0,1,0,0,0,"Roy Choudhury, Romit"
2021,Spring,2021-sp,ECE,439,Wireless Networks,OLC,4,7,8,2,0,1,1,0,0,0,1,0,0,0,"Al-Hassanieh, Haitham"
2021,Spring,2021-sp,ECE,445,Senior Design Project Lab,OLB,4,28,23,41,46,22,12,17,11,0,1,0,1,0,"Fliflet, Arne W"
2021,Spring,2021-sp,ECE,470,Introduction to Robotics,OLC,4,29,19,10,10,9,6,2,0,0,0,0,1,0,"Kim, Joohyung"
2021,Spring,2021-sp,ECE,481,Nanotechnology,OLC,7,9,2,1,5,1,0,0,0,0,0,0,0,0,"Lyding, Joseph W"
2021,Spring,2021-sp,ECE,483,Analog IC Design,OD,7,11,10,4,1,1,0,0,0,0,0,0,3,0,"Hanumolu, Pavan Kumar"
2021,Spring,2021-sp,ECE,484,Principles of Safe Autonomy,OLC,5,22,5,0,1,0,0,0,0,0,0,0,0,0,"Driggs-Campbell, Katherin"
2021,Spring,2021-sp,ECE,486,Control Systems,OD,3,18,8,6,6,10,2,2,3,0,0,0,0,0,"Hu, Bin"
2021,Spring,2021-sp,ECE,490,Introduction to Optimization,OD,17,28,2,3,2,1,3,0,0,0,0,0,1,1,"Bose, Subhonmesh"
2021,Spring,2021-sp,ECE,498,Data Science & Analytics,OLC,4,5,3,4,2,3,2,0,1,0,0,0,0,0,"Iyer, Ravishankar K"
2021,Spring,2021-sp,ECE,498,IoT and Cognitive Computing,OLC,3,8,9,3,4,1,2,2,2,1,1,1,1,0,"Chen, Deming"
2021,Spring,2021-sp,ECE,515,Control System Theory & Design,OD,0,37,0,0,0,1,0,0,0,0,0,0,0,0,"Mehta, Prashant G"
2021,Spring,2021-sp,ECE,534,Random Processes,OD,23,21,5,6,2,0,0,0,0,0,0,0,0,0,"Katselis, Dimitrios"
2021,Spring,2021-sp,ECE,543,Statistical Learning Theory,OD,7,21,0,0,0,0,0,1,0,0,0,0,0,0,"Raginsky, Maxim"
2021,Spring,2021-sp,ECE,549,Computer Vision,OLC,8,68,19,9,6,2,6,0,3,1,0,3,2,0,"Gupta, Saurabh"
2021,Spring,2021-sp,ECE,598,Principles of Blockchains,OLC,0,23,1,2,0,0,0,0,0,0,0,0,0,0,"Viswanath, Pramod"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,28,33,14,11,9,6,3,4,0,0,2,0,1,0,"Molina Gonzalez, Cristhia"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,29,39,23,10,5,5,1,1,3,0,0,0,0,0,"Gillis, Monica"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,23,34,17,12,12,13,3,0,0,1,0,0,0,0,"Velentzas, Theodoros"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,23,36,13,15,7,10,8,3,1,0,0,0,0,0,"Mockus, Domininkas"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,24,25,18,17,10,7,5,3,0,1,0,1,0,0,"Shaat, Dana"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,16,27,10,10,8,4,2,2,1,3,0,0,2,0,"Yu, Yueyuan"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,13,14,6,5,8,1,2,2,0,0,0,0,1,0,"Chen, Youning"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,9,10,5,4,4,2,1,3,0,0,0,0,0,0,"Chen, Youning"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,10,16,4,4,2,3,2,2,0,2,0,0,0,0,"Constantinou, Evangelos"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,19,19,16,9,6,1,1,2,0,0,0,0,0,0,"Bao, Di"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,20,28,15,13,10,4,2,6,0,0,0,0,0,0,"Dee, Ethan A"
2021,Spring,2021-sp,ECON,102,Microeconomic Principles,OD,16,20,9,5,12,0,3,1,2,0,0,0,0,0,"Hardiman, Allen"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,10,6,4,4,0,2,2,0,1,1,0,1,0,"Liu, Yiqiu"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,12,8,1,3,0,4,2,1,0,0,2,2,0,"Violaris, Andreas Entony"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,8,17,3,5,3,0,0,3,0,0,0,0,0,0,"Violaris, Andreas Entony"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,15,12,2,2,3,0,2,1,0,0,0,1,0,"Violaris, Andreas Entony"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,5,16,7,4,3,2,1,0,0,1,1,0,0,0,"Violaris, Andreas Entony"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,18,12,4,5,0,0,1,1,0,0,0,0,0,"Sun, Zhendong"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,6,17,9,4,5,2,0,0,0,1,0,0,0,0,"Adohinzin, Wilfried Doria"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,15,10,4,6,2,1,0,0,0,0,0,2,0,"Morais Santos, Italo"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,7,10,6,3,3,3,1,2,0,2,0,3,0,"Morais Santos, Italo"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,7,20,5,2,3,2,0,0,0,0,2,0,0,0,"Yedomiffi, Mahounan Patri"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,16,13,3,0,4,1,1,0,0,1,0,0,0,"Yedomiffi, Mahounan Patri"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,6,26,6,0,2,0,1,0,0,0,0,0,3,0,"Yedomiffi, Mahounan Patri"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,17,10,7,2,0,0,4,0,0,0,0,1,0,"Yedomiffi, Mahounan Patri"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,20,12,3,0,2,1,0,2,0,0,0,1,0,"Yang, Bei"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,7,22,5,1,3,1,2,2,0,0,0,0,1,0,"Yang, Bei"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,12,10,2,2,2,1,0,1,1,1,0,4,0,"Yang, Bei"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,17,7,3,6,2,3,0,0,1,0,0,0,0,"Liu, Yiqiu"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,26,4,3,6,1,1,0,0,0,0,0,0,0,"Liu, Yiqiu"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,4,22,13,0,0,2,0,1,0,0,0,0,0,0,"Arvind, Aditi"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,18,4,6,7,0,1,1,0,0,1,1,2,0,"Arvind, Aditi"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,0,20,10,4,4,1,2,1,2,0,0,0,0,0,"Ding, Chen"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,15,8,4,2,3,1,2,0,0,0,0,3,0,"Ding, Chen"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,4,19,5,2,3,0,1,0,0,0,1,1,2,0,"Sun, Zhendong"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,18,9,6,1,1,1,1,0,0,1,0,1,0,"Sun, Zhendong"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,9,17,4,3,4,3,1,0,0,1,1,0,0,0,"Sun, Zhendong"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,6,17,9,2,6,0,1,0,0,0,0,0,1,0,"Yang, Bei"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,4,12,11,6,5,3,0,1,0,1,0,0,0,0,"Arvind, Aditi"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,3,14,11,5,1,2,2,1,1,0,1,0,1,0,"Arvind, Aditi"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,OD,2,16,2,4,4,2,1,2,2,0,1,0,2,0,"Rodrigues Silva, Daniel"
2021,Spring,2021-sp,ECON,103,Macroeconomic Principles,ONL,5,9,3,4,0,0,0,0,0,0,0,0,0,0,"Parente, Stephen L"
2021,Spring,2021-sp,ECON,202,Economic Statistics I,OLB,4,14,1,6,4,2,4,12,2,5,2,1,7,0,"Yang, Hesong"
2021,Spring,2021-sp,ECON,202,Economic Statistics I,OLB,4,15,0,1,1,0,3,7,1,1,1,1,2,0,"Bhardwaj, Sakshi"
2021,Spring,2021-sp,ECON,202,Economic Statistics I,OLB,2,10,0,1,4,1,1,2,0,0,3,1,5,0,"Kim, Hee Jin"
2021,Spring,2021-sp,ECON,202,Economic Statistics I,OLB,3,6,3,2,7,1,0,4,0,2,4,1,4,0,"Stocker, Abigail J"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,1,10,8,6,2,2,2,3,2,0,0,0,1,0,"Shao, Dongning"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,1,10,5,2,8,4,1,3,0,1,1,0,3,0,"Shao, Dongning"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,0,3,2,6,6,5,5,5,1,1,0,0,1,0,"Ghosh, Anomita"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,0,3,8,1,6,0,5,3,1,3,1,1,2,0,"Ghosh, Anomita"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,0,2,3,2,6,4,2,1,0,0,0,0,3,0,"Martinez Garcia, Humberto"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,1,14,3,3,4,2,4,1,1,1,0,0,1,0,"Gualavisi Diaz, Melany A"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,1,12,5,5,5,3,1,0,0,0,2,0,3,0,"Gualavisi Diaz, Melany A"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,2,7,3,7,4,2,2,4,1,3,1,1,2,0,"Shao, Dongning"
2021,Spring,2021-sp,ECON,203,Economic Statistics II,OD,4,3,2,6,5,3,0,2,1,2,1,1,3,0,"Ranjan, Alok"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,3,2,5,2,3,3,2,3,2,1,1,1,1,0,"Kim, Sarah J"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,6,1,1,4,2,1,1,2,3,1,1,0,2,0,"Kim, Sarah J"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,2,1,0,2,3,0,4,3,2,0,2,1,8,0,"Kim, Sarah J"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,3,4,0,3,3,4,1,3,2,5,2,0,1,0,"Romero, Maria N"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,18,16,6,5,4,1,1,0,0,1,0,0,5,0,"Wang, Cihang"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,8,20,12,5,7,2,1,1,0,1,0,0,0,0,"Wang, Cihang"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,11,18,7,6,11,3,3,1,0,0,0,0,0,0,"Melara Adames, Thiago"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,6,15,8,10,8,3,2,2,0,1,0,0,1,0,"Melara Adames, Thiago"
2021,Spring,2021-sp,ECON,302,Inter Microeconomic Theory,OD,13,13,16,5,7,4,1,1,0,0,0,0,0,0,"Melara Adames, Thiago"
2021,Spring,2021-sp,ECON,303,Inter Macroeconomic Theory,OD,5,9,5,6,3,1,2,1,1,0,0,0,0,0,"Yue, Yang"
2021,Spring,2021-sp,ECON,303,Inter Macroeconomic Theory,OD,4,5,5,9,2,2,2,3,0,0,0,0,0,0,"Yue, Yang"
2021,Spring,2021-sp,ECON,303,Inter Macroeconomic Theory,OD,4,2,2,3,8,5,5,1,1,0,0,0,1,0,"Yue, Yang"
2021,Spring,2021-sp,ECON,303,Inter Macroeconomic Theory,OD,2,3,1,5,3,5,5,4,0,2,0,0,1,0,"Okada Da Silva, Vinicius"
2021,Spring,2021-sp,ECON,303,Inter Macroeconomic Theory,OD,2,4,4,4,2,7,2,1,0,1,0,1,1,0,"Okada Da Silva, Vinicius"
2021,Spring,2021-sp,ECON,303,Inter Macroeconomic Theory,OD,3,8,4,1,2,5,4,2,0,0,0,0,1,0,"Okada Da Silva, Vinicius"
2021,Spring,2021-sp,ECON,402,American Economic History,LCD,2,11,8,2,2,1,0,2,1,0,0,0,1,0,"DiIanni, Isaac"
2021,Spring,2021-sp,ECON,411,Public Sector Economics,ONL,0,3,3,7,0,8,7,4,1,1,0,2,1,0,"Marx, Benjamin M"
2021,Spring,2021-sp,ECON,414,Urban Economics,ONL,4,11,24,6,5,2,1,0,0,0,0,0,0,0,"Albouy, David Y"
2021,Spring,2021-sp,ECON,414,Urban Economics,ONL,6,11,1,5,5,1,2,0,0,0,0,0,1,0,"Batista Guerra, Marcelino"
2021,Spring,2021-sp,ECON,418,Health Economics,ONL,5,4,5,6,13,8,2,2,3,0,2,4,3,0,"Buckley, Bryan D"
2021,Spring,2021-sp,ECON,418,Health Economics,ONL,4,4,5,3,4,2,5,4,3,4,0,0,0,0,"Marques de Amor, Guilherm"
